date,description,amount,type,payment_mode
2025-06-24,Uber,8880,debit,UPI
2025-08-16,Zomato,3648,debit,UPI
2025-08-02,Zomato,5346,debit,UPI
2025-06-23,Game,1383,debit,UPI
2025-07-28,Movie,2755,debit,UPI
2025-07-08,Movie,14508,debit,UPI
2025-07-20,Mutual Fund,2554,debit,UPI
2025-01-22,Zomato,5341,debit,UPI
2025-05-16,Uber,19324,debit,UPI
2025-05-18,Ola,15290,debit,UPI
2025-01-29,Spotify,405,debit,UPI
2025-07-02,Electricity,6463,debit,UPI
2025-08-25,House Rent,4231,debit,UPI
2025-05-05,Swiggy,9151,debit,UPI
2025-02-23,Prime,8526,debit,UPI
2025-04-16,Electricity,607,debit,UPI
2025-05-06,Ola,4906,debit,UPI
2025-08-18,Prime,8321,debit,UPI
2025-02-07,Mutual Fund,16053,debit,UPI
2025-02-09,Movie,3905,debit,UPI
2025-01-21,Spotify,6075,debit,UPI
2025-02-14,Spotify,10175,debit,UPI
2025-06-11,Movie,17524,debit,UPI
2025-02-22,Game,17267,debit,UPI
2025-07-16,Prime,4664,debit,UPI
2025-07-15,House Rent,9260,debit,UPI
2025-04-13,Water,7198,debit,UPI
2025-06-27,Prime,5737,debit,UPI
2025-07-14,Zomato,6959,debit,UPI
2025-02-26,Flipkart,3752,debit,UPI
2025-04-04,Flipkart,17223,debit,UPI
2025-03-02,Amazon,5774,debit,UPI
2025-06-15,Movie,12387,debit,UPI
2025-08-13,Electricity,5375,debit,UPI
2025-03-21,Flipkart,8703,debit,UPI
2025-01-27,Swiggy,11814,debit,UPI
2025-02-13,Swiggy,17564,debit,UPI
2025-05-15,Flipkart,17689,debit,UPI
2025-07-02,Water,16361,debit,UPI
2025-07-03,Uber,8360,debit,UPI
2025-07-26,Zomato,14777,debit,UPI
2025-06-29,Zomato,13696,debit,UPI
2025-03-18,Stock,352,debit,UPI
2025-07-03,Ola,3614,debit,UPI
2025-03-25,House Rent,201,debit,UPI
2025-01-26,House Rent,12843,debit,UPI
2025-04-03,Swiggy,18643,debit,UPI
2025-01-25,Amazon,12782,debit,UPI
2025-01-11,Prime,1490,debit,UPI
2025-07-16,Uber,14505,debit,UPI
2025-06-08,Netflix,4578,debit,UPI
2025-03-16,Flipkart,3992,debit,UPI
2025-06-26,Movie,7050,debit,UPI
2025-04-25,Ola,5600,debit,UPI
2025-08-17,Netflix,12731,debit,UPI
2025-04-28,Zomato,9467,debit,UPI
2025-06-07,Swiggy,16391,debit,UPI
2025-06-12,Flipkart,1293,debit,UPI
2025-04-18,Flipkart,5072,debit,UPI
2025-01-27,Water,1495,debit,UPI
2025-05-31,Mutual Fund,2987,debit,UPI
2025-03-23,Game,17623,debit,UPI
2025-08-16,Swiggy,15058,debit,UPI
2025-06-17,Water,2528,debit,UPI
2025-05-22,House Rent,3702,debit,UPI
2025-07-12,Amazon,3335,debit,UPI
2025-07-07,Prime,4169,debit,UPI
2025-04-02,Flipkart,310,debit,UPI
2025-02-09,Swiggy,18194,debit,UPI
2025-01-08,Stock,394,debit,UPI
2025-08-02,Zomato,10922,debit,UPI
2025-04-21,Zomato,10361,debit,UPI
2025-04-28,House Rent,17625,debit,UPI
2025-01-21,Movie,6182,debit,UPI
2025-05-10,Electricity,11201,debit,UPI
2025-07-09,House Rent,4076,debit,UPI
2025-03-26,Water,11455,debit,UPI
2025-01-23,Swiggy,6824,debit,UPI
2025-03-03,Amazon,12307,debit,UPI
2025-08-29,Amazon,15226,debit,UPI
2025-03-24,Electricity,6832,debit,UPI
2025-05-14,Uber,9632,debit,UPI
2025-02-15,Stock,19554,credit,UPI
2025-07-24,Water,10133,debit,UPI
2025-02-04,Swiggy,16717,debit,UPI
2025-08-20,Zomato,8973,debit,UPI
2025-01-13,Zomato,14124,debit,UPI
2025-05-19,Prime,3059,debit,UPI
2025-04-21,Ola,6136,debit,UPI
2025-07-24,Amazon,11030,debit,UPI
2025-03-04,Amazon,2112,debit,UPI
2025-07-27,House Rent,16516,debit,UPI
2025-02-12,Netflix,10084,debit,UPI
2025-04-01,Mutual Fund,6457,debit,UPI
2025-06-05,Netflix,7195,debit,UPI
2025-07-23,House Rent,8890,debit,UPI
2025-02-05,Flipkart,10659,debit,UPI
2025-05-23,Ola,11942,debit,UPI
2025-02-10,Swiggy,3089,debit,UPI
2025-05-23,Flipkart,725,debit,UPI
2025-09-06,Stock,12852,credit,UPI
2025-08-09,House Rent,17941,debit,UPI
2025-01-08,Mutual Fund,5269,credit,UPI
2025-02-24,Swiggy,12960,debit,UPI
2025-06-26,Netflix,473,debit,UPI
2025-07-15,Game,2313,debit,UPI
2025-05-25,Game,16675,debit,UPI
2025-07-22,Amazon,13592,debit,UPI
2025-04-03,Mutual Fund,16777,debit,UPI
2025-07-24,Swiggy,12484,debit,UPI
2025-03-07,Mutual Fund,2282,debit,UPI
2025-01-25,Water,15117,debit,UPI
2025-02-05,Amazon,14057,debit,UPI
2025-02-16,Electricity,3176,debit,UPI
2025-05-02,Water,9121,debit,UPI
2025-02-02,Flipkart,3296,debit,UPI
2025-06-25,House Rent,5408,debit,UPI
2025-03-07,Netflix,4759,debit,UPI
2025-02-11,Flipkart,16847,debit,UPI
2025-04-13,House Rent,3630,debit,UPI
2025-02-06,Amazon,8044,debit,UPI
2025-01-23,Stock,16747,debit,UPI
2025-04-17,Swiggy,205,debit,UPI
2025-07-26,Mutual Fund,18325,debit,UPI
2025-05-10,Flipkart,9150,debit,UPI
2025-04-26,Uber,15529,debit,UPI
2025-02-12,Netflix,681,debit,UPI
2025-04-09,Ola,19655,debit,UPI
2025-04-17,Amazon,8604,debit,UPI
2025-03-05,Uber,16859,debit,UPI
2025-05-04,Electricity,7279,debit,UPI
2025-01-02,House Rent,2641,debit,UPI
2025-01-26,Netflix,5511,debit,UPI
2025-06-03,Movie,8675,debit,UPI
2025-03-14,Spotify,16862,debit,UPI
2025-06-24,Stock,15645,debit,UPI
2025-08-17,Mutual Fund,13746,debit,UPI
2025-01-11,Amazon,12277,debit,UPI
2025-08-02,Amazon,15481,debit,UPI
2025-02-10,Mutual Fund,11459,credit,UPI
2025-01-04,Electricity,7806,debit,UPI
2025-05-05,Ola,17849,debit,UPI
2025-02-28,Zomato,16017,debit,UPI
2025-02-20,House Rent,10204,debit,UPI
2025-07-21,Swiggy,4736,debit,UPI
2025-03-12,House Rent,14789,debit,UPI
2025-06-15,House Rent,10887,debit,UPI
2025-08-11,Stock,19806,debit,UPI
2025-04-16,Uber,2960,debit,UPI
2025-08-18,House Rent,10398,debit,UPI
2025-05-20,Amazon,6317,debit,UPI
2025-04-27,House Rent,16424,debit,UPI
2025-02-19,House Rent,14102,debit,UPI
2025-06-22,Electricity,19211,debit,UPI
2025-06-19,Electricity,19063,debit,UPI
2025-05-09,Netflix,7138,debit,UPI
2025-03-13,Amazon,378,debit,UPI
2025-08-27,Amazon,2254,debit,UPI
2025-06-09,Ola,3683,debit,UPI
2025-06-30,Water,3655,debit,UPI
2025-07-19,Ola,8418,debit,UPI
2025-08-24,House Rent,11955,debit,UPI
2025-04-28,Electricity,384,debit,UPI
2025-02-26,Water,8753,debit,UPI
2025-09-07,Water,9828,debit,UPI
2025-03-27,Swiggy,4331,debit,UPI
2025-03-03,Netflix,5563,debit,UPI
2025-05-19,Ola,13616,debit,UPI
2025-07-07,Swiggy,9507,debit,UPI
2025-03-28,Ola,10162,debit,UPI
2025-08-09,Uber,8028,debit,UPI
2025-02-15,Movie,7139,debit,UPI
2025-03-15,Amazon,4982,debit,UPI
2025-06-09,Netflix,17741,debit,UPI
2025-01-04,Amazon,2825,debit,UPI
2025-07-24,House Rent,9327,debit,UPI
2025-03-28,Water,18957,debit,UPI
2025-03-01,House Rent,9389,debit,UPI
2025-04-23,House Rent,15333,debit,UPI
2025-01-26,House Rent,4258,debit,UPI
2025-05-16,House Rent,10610,debit,UPI
2025-07-19,Flipkart,454,debit,UPI
2025-09-03,Netflix,2228,debit,UPI
2025-01-30,House Rent,11311,debit,UPI
2025-03-24,Movie,4469,debit,UPI
2025-02-12,Zomato,16246,debit,UPI
2025-04-07,House Rent,1831,debit,UPI
2025-04-06,Water,17343,debit,UPI
2025-03-29,Ola,13340,debit,UPI
2025-02-28,Spotify,8688,debit,UPI
2025-05-16,Stock,19530,debit,UPI
2025-09-01,Game,7482,debit,UPI
2025-03-12,Water,13148,debit,UPI
2025-06-26,Spotify,14991,debit,UPI
2025-04-09,Electricity,1099,debit,UPI
2025-03-13,Prime,9707,debit,UPI
2025-06-10,Mutual Fund,19519,credit,UPI
2025-03-17,Game,18277,debit,UPI
2025-08-15,Swiggy,15424,debit,UPI
2025-08-21,Movie,6333,debit,UPI
2025-06-14,Spotify,1478,debit,UPI
2025-03-02,Swiggy,18869,debit,UPI
2025-01-20,Zomato,19505,debit,UPI
2025-04-13,Amazon,8318,debit,UPI
2025-05-15,Amazon,19630,debit,UPI
2025-04-18,House Rent,6024,debit,UPI
2025-01-22,Water,4451,debit,UPI
2025-07-06,House Rent,15374,debit,UPI
2025-06-15,Netflix,8864,debit,UPI
2025-07-01,Uber,15942,debit,UPI
2025-01-02,Flipkart,18193,debit,UPI
2025-06-14,Flipkart,4483,debit,UPI
2025-02-14,Prime,18009,debit,UPI
2025-02-15,House Rent,18120,debit,UPI
2025-01-01,Amazon,5656,debit,UPI
2025-07-30,Game,14254,debit,UPI
2025-04-02,Flipkart,7848,debit,UPI
2025-05-11,Flipkart,18404,debit,UPI
2025-04-13,Game,4971,debit,UPI
2025-02-26,House Rent,12480,debit,UPI
2025-06-02,Game,8361,debit,UPI
2025-01-31,Stock,1838,debit,UPI
2025-01-01,Swiggy,11858,debit,UPI
2025-01-16,Spotify,3538,debit,UPI
2025-03-20,Uber,3355,debit,UPI
2025-02-07,House Rent,12722,debit,UPI
2025-04-10,House Rent,14027,debit,UPI
2025-08-02,Ola,14757,debit,UPI
2025-08-11,Swiggy,5187,debit,UPI
2025-07-02,House Rent,1020,debit,UPI
2025-05-13,Zomato,9813,debit,UPI
2025-01-30,Prime,3416,debit,UPI
2025-01-08,Ola,8995,debit,UPI
2025-06-20,Zomato,15331,debit,UPI
2025-04-19,House Rent,18854,debit,UPI
2025-06-15,Ola,19901,debit,UPI
2025-02-26,Spotify,15909,debit,UPI
2025-08-06,Stock,9160,debit,UPI
2025-07-08,Stock,867,credit,UPI
2025-04-04,Uber,6230,debit,UPI
2025-02-22,House Rent,15701,debit,UPI
2025-05-03,Ola,3011,debit,UPI
2025-03-22,House Rent,4947,debit,UPI
2025-01-27,Water,2520,debit,UPI
2025-06-25,Flipkart,3963,debit,UPI
2025-02-13,Uber,15170,debit,UPI
2025-05-22,Netflix,19127,debit,UPI
2025-02-02,Amazon,9274,debit,UPI
2025-06-17,Zomato,12509,debit,UPI
2025-05-07,Mutual Fund,11065,debit,UPI
2025-02-10,Electricity,12617,debit,UPI
2025-05-15,Water,17688,debit,UPI
2025-05-17,Uber,11298,debit,UPI
2025-06-23,Prime,14888,debit,UPI
2025-05-06,Prime,1587,debit,UPI
2025-02-04,Flipkart,6885,debit,UPI
2025-07-09,Stock,19371,debit,UPI
2025-06-05,Game,18272,debit,UPI
2025-04-28,Stock,12866,debit,UPI
2025-07-12,Uber,11460,debit,UPI
2025-06-29,House Rent,12335,debit,UPI
2025-03-11,Stock,6823,debit,UPI
2025-06-30,Swiggy,9086,debit,UPI
2025-04-28,Game,4716,debit,UPI
2025-04-01,Mutual Fund,1379,credit,UPI
2025-04-05,Prime,11514,debit,UPI
2025-07-13,House Rent,9783,debit,UPI
2025-08-05,Mutual Fund,8186,debit,UPI
2025-06-06,Stock,17528,credit,UPI
2025-08-04,Amazon,12336,debit,UPI
2025-06-30,Ola,7789,debit,UPI
2025-03-23,House Rent,16894,debit,UPI
2025-07-06,Swiggy,16460,debit,UPI
2025-01-03,Swiggy,13566,debit,UPI
2025-05-23,Stock,12456,debit,UPI
2025-08-03,Ola,8631,debit,UPI
2025-03-01,Electricity,10350,debit,UPI
2025-03-20,Uber,4556,debit,UPI
2025-05-29,Spotify,6766,debit,UPI
2025-05-25,Movie,7375,debit,UPI
2025-01-17,Zomato,12738,debit,UPI
2025-07-25,Netflix,3822,debit,UPI
2025-02-25,Stock,1891,credit,UPI
2025-08-22,Prime,16590,debit,UPI
2025-08-23,Ola,10873,debit,UPI
2025-01-04,Flipkart,13299,debit,UPI
2025-08-04,Water,13597,debit,UPI
2025-07-18,Ola,4059,debit,UPI
2025-05-23,Game,9912,debit,UPI
2025-04-07,Electricity,17990,debit,UPI
2025-06-27,Flipkart,16911,debit,UPI
2025-08-13,Electricity,14939,debit,UPI
2025-02-13,Stock,17887,debit,UPI
2025-02-17,Movie,19889,debit,UPI
2025-09-03,Uber,14235,debit,UPI
2025-07-01,Mutual Fund,5257,debit,UPI
2025-06-07,Spotify,14466,debit,UPI
2025-07-11,House Rent,7171,debit,UPI
2025-03-21,Electricity,16343,debit,UPI
2025-06-21,Uber,2496,debit,UPI
2025-05-12,Ola,411,debit,UPI
2025-05-02,Uber,10025,debit,UPI
2025-03-01,Flipkart,11684,debit,UPI
2025-06-27,Netflix,15876,debit,UPI
2025-08-06,Game,10635,debit,UPI
2025-07-30,Ola,19700,debit,UPI
2025-02-07,Movie,6825,debit,UPI
2025-06-04,Ola,2153,debit,UPI
2025-01-25,Flipkart,292,debit,UPI
2025-06-24,Mutual Fund,5213,debit,UPI
2025-02-15,Zomato,14680,debit,UPI
2025-08-05,Stock,16173,debit,UPI
2025-04-30,Electricity,8429,debit,UPI
2025-04-02,Swiggy,16127,debit,UPI
2025-08-11,Movie,14244,debit,UPI
2025-04-23,House Rent,2612,debit,UPI
2025-08-11,Flipkart,5666,debit,UPI
2025-07-21,House Rent,10544,debit,UPI
2025-03-03,Flipkart,7375,debit,UPI
2025-06-22,Prime,4720,debit,UPI
2025-05-03,Ola,12235,debit,UPI
2025-08-30,Prime,8748,debit,UPI
2025-04-20,Spotify,8129,debit,UPI
2025-01-20,Stock,10120,debit,UPI
2025-03-02,Water,6072,debit,UPI
2025-03-22,Stock,5504,debit,UPI
2025-05-24,Uber,2266,debit,UPI
2025-04-01,Swiggy,7785,debit,UPI
2025-01-08,Uber,8271,debit,UPI
2025-08-29,Spotify,3923,debit,UPI
2025-08-02,House Rent,17736,debit,UPI
2025-02-02,Electricity,10541,debit,UPI
2025-03-18,Flipkart,9287,debit,UPI
2025-05-16,Game,365,debit,UPI
2025-03-12,House Rent,186,debit,UPI
2025-02-11,Ola,9653,debit,UPI
2025-05-07,House Rent,18258,debit,UPI
2025-05-18,Swiggy,10926,debit,UPI
2025-05-13,Amazon,18369,debit,UPI
2025-02-25,Uber,8509,debit,UPI
2025-08-09,Swiggy,13944,debit,UPI
2025-07-20,Amazon,17166,debit,UPI
2025-08-12,Stock,11127,debit,UPI
2025-08-11,Movie,12294,debit,UPI
2025-05-10,Amazon,18572,debit,UPI
2025-06-27,Flipkart,7937,debit,UPI
2025-08-29,House Rent,18750,debit,UPI
2025-02-26,Uber,19203,debit,UPI
2025-08-23,Spotify,19768,debit,UPI
2025-08-30,Prime,6037,debit,UPI
2025-02-16,Spotify,14159,debit,UPI
2025-05-15,Game,11155,debit,UPI
2025-05-31,House Rent,6149,debit,UPI
2025-05-13,Stock,19398,debit,UPI
2025-04-03,Amazon,14854,debit,UPI
2025-07-22,Electricity,269,debit,UPI
2025-01-10,House Rent,17666,debit,UPI
2025-01-31,Electricity,16200,debit,UPI
2025-08-14,House Rent,14603,debit,UPI
2025-01-19,Ola,2571,debit,UPI
2025-02-17,Swiggy,12926,debit,UPI
2025-04-24,Electricity,19226,debit,UPI
2025-04-22,Mutual Fund,5098,debit,UPI
2025-04-19,Spotify,5900,debit,UPI
2025-02-27,Mutual Fund,15409,credit,UPI
2025-04-01,House Rent,3018,debit,UPI
2025-01-26,Swiggy,14346,debit,UPI
2025-02-08,Swiggy,12401,debit,UPI
2025-03-22,Swiggy,13947,debit,UPI
2025-08-08,Movie,13103,debit,UPI
2025-03-28,Uber,19482,debit,UPI
2025-07-14,Flipkart,12132,debit,UPI
2025-02-24,House Rent,16552,debit,UPI
2025-07-19,Flipkart,4917,debit,UPI
2025-05-26,Flipkart,13282,debit,UPI
2025-05-26,Water,17836,debit,UPI
2025-05-10,Ola,10753,debit,UPI
2025-07-10,Ola,8341,debit,UPI
2025-05-03,Movie,1267,debit,UPI
2025-06-17,Game,1875,debit,UPI
2025-06-05,Stock,8511,debit,UPI
2025-06-21,Electricity,2959,debit,UPI
2025-03-07,Ola,2399,debit,UPI
2025-07-27,Swiggy,16026,debit,UPI
2025-07-08,House Rent,6491,debit,UPI
2025-09-04,Amazon,3869,debit,UPI
2025-03-22,Netflix,12343,debit,UPI
2025-05-01,Uber,17760,debit,UPI
2025-03-28,Ola,9966,debit,UPI
2025-02-12,Stock,6762,credit,UPI
2025-05-21,Ola,1022,debit,UPI
2025-08-14,Prime,6304,debit,UPI
2025-08-01,Uber,18485,debit,UPI
2025-03-20,House Rent,15828,debit,UPI
2025-08-19,Amazon,17053,debit,UPI
2025-06-14,Electricity,3705,debit,UPI
2025-06-01,Flipkart,10973,debit,UPI
2025-02-20,Swiggy,5774,debit,UPI
2025-04-06,Stock,2087,debit,UPI
2025-05-04,House Rent,12204,debit,UPI
2025-04-25,Prime,14330,debit,UPI
2025-04-04,Zomato,556,debit,UPI
2025-04-23,Movie,10775,debit,UPI
2025-02-25,Movie,16157,debit,UPI
2025-08-05,Ola,18331,debit,UPI
2025-08-12,Water,2040,debit,UPI
2025-08-18,Ola,17978,debit,UPI
2025-02-16,Game,18662,debit,UPI
2025-03-26,Uber,8839,debit,UPI
2025-08-22,Spotify,1478,debit,UPI
2025-07-24,Flipkart,12146,debit,UPI
2025-03-16,House Rent,863,debit,UPI
2025-06-27,Electricity,1527,debit,UPI
2025-03-07,Mutual Fund,13978,credit,UPI
2025-02-02,Uber,5167,debit,UPI
2025-07-14,Netflix,4925,debit,UPI
2025-03-23,Ola,14704,debit,UPI
2025-03-15,Swiggy,1212,debit,UPI
2025-08-17,Movie,4552,debit,UPI
2025-02-19,Amazon,18448,debit,UPI
2025-05-22,Electricity,9387,debit,UPI
2025-02-18,Electricity,11957,debit,UPI
2025-06-04,Zomato,7046,debit,UPI
2025-04-15,House Rent,11995,debit,UPI
2025-04-05,Mutual Fund,134,credit,UPI
2025-03-04,Spotify,12822,debit,UPI
2025-03-06,Mutual Fund,9080,credit,UPI
2025-08-09,Ola,8767,debit,UPI
2025-02-08,House Rent,19764,debit,UPI
2025-06-10,Flipkart,12091,debit,UPI
2025-02-28,House Rent,19068,debit,UPI
2025-06-05,Swiggy,13952,debit,UPI
2025-02-20,Swiggy,16933,debit,UPI
2025-04-20,Game,9654,debit,UPI
2025-05-31,Game,17312,debit,UPI
2025-03-29,Movie,12021,debit,UPI
2025-02-11,Mutual Fund,6815,credit,UPI
2025-06-29,Mutual Fund,2783,debit,UPI
2025-01-08,Mutual Fund,7161,credit,UPI
2025-07-07,Swiggy,19997,debit,UPI
2025-08-18,Flipkart,7317,debit,UPI
2025-01-25,Ola,14451,debit,UPI
2025-05-12,Stock,6978,credit,UPI
2025-01-11,Mutual Fund,18296,credit,UPI
2025-05-11,Game,4300,debit,UPI
2025-05-04,Uber,4502,debit,UPI
2025-05-10,Game,1008,debit,UPI
2025-07-11,Ola,2344,debit,UPI
2025-03-30,Spotify,4977,debit,UPI
2025-08-29,Swiggy,6623,debit,UPI
2025-01-19,House Rent,1226,debit,UPI
2025-05-11,Swiggy,5000,debit,UPI
2025-06-12,Spotify,13356,debit,UPI
2025-01-17,House Rent,7964,debit,UPI
2025-04-19,House Rent,6890,debit,UPI
2025-07-17,Mutual Fund,10951,debit,UPI
2025-03-15,Uber,12489,debit,UPI
2025-06-28,Game,6374,debit,UPI
2025-04-14,Spotify,14424,debit,UPI
2025-06-25,Swiggy,15091,debit,UPI
2025-04-15,Prime,314,debit,UPI
2025-02-03,Flipkart,18988,debit,UPI
2025-01-24,Prime,16486,debit,UPI
2025-01-11,Prime,12868,debit,UPI
2025-03-09,House Rent,18970,debit,UPI
2025-05-25,Mutual Fund,15964,debit,UPI
2025-05-30,Uber,13285,debit,UPI
2025-09-05,Ola,6714,debit,UPI
2025-03-07,Swiggy,17482,debit,UPI
2025-02-11,Stock,12042,debit,UPI
2025-05-25,Mutual Fund,10726,debit,UPI
2025-05-04,Water,12653,debit,UPI
2025-02-07,Mutual Fund,2196,debit,UPI
2025-04-19,Flipkart,19404,debit,UPI
2025-09-03,Stock,12257,debit,UPI
2025-08-12,Movie,16315,debit,UPI
2025-02-16,Stock,8912,credit,UPI
2025-05-03,Water,4386,debit,UPI
2025-01-15,House Rent,11664,debit,UPI
2025-01-29,Netflix,4509,debit,UPI
2025-03-03,Flipkart,12142,debit,UPI
2025-05-26,House Rent,13699,debit,UPI
2025-08-30,Stock,9111,credit,UPI
2025-03-04,Flipkart,10981,debit,UPI
2025-04-28,Water,11948,debit,UPI
2025-04-18,House Rent,10289,debit,UPI
2025-04-01,Stock,19752,debit,UPI
2025-05-29,House Rent,2694,debit,UPI
2025-01-06,Prime,1217,debit,UPI
2025-03-23,Zomato,13234,debit,UPI
2025-01-31,Water,4944,debit,UPI
2025-04-23,Uber,2937,debit,UPI
2025-07-23,Swiggy,1066,debit,UPI
2025-07-07,Prime,2972,debit,UPI
2025-06-11,Ola,6038,debit,UPI
2025-01-22,Mutual Fund,4731,debit,UPI
2025-03-09,House Rent,17064,debit,UPI
2025-04-28,Electricity,5532,debit,UPI
2025-06-26,Water,15967,debit,UPI
2025-07-29,Mutual Fund,5986,debit,UPI
2025-07-22,Mutual Fund,1954,debit,UPI
2025-04-04,Stock,2366,debit,UPI
2025-05-16,Electricity,16092,debit,UPI
2025-07-07,Stock,13495,credit,UPI
2025-04-20,Zomato,8030,debit,UPI
2025-05-17,Mutual Fund,8346,debit,UPI
2025-07-21,Zomato,19297,debit,UPI
2025-08-10,Zomato,8180,debit,UPI
2025-04-22,Electricity,13218,debit,UPI
2025-01-06,Swiggy,8326,debit,UPI
2025-09-03,Prime,18316,debit,UPI
2025-07-27,Game,8619,debit,UPI
2025-01-20,Ola,1720,debit,UPI
2025-03-09,Uber,3492,debit,UPI
2025-06-07,Ola,6005,debit,UPI
2025-06-17,Electricity,7104,debit,UPI
2025-03-06,Stock,5761,debit,UPI
2025-09-06,House Rent,17438,debit,UPI
2025-03-30,Water,6096,debit,UPI
2025-02-23,House Rent,13723,debit,UPI
2025-03-03,Amazon,14448,debit,UPI
2025-07-11,Netflix,15298,debit,UPI
2025-06-05,Stock,9509,debit,UPI
2025-01-04,Ola,14455,debit,UPI
2025-02-28,House Rent,10826,debit,UPI
2025-08-14,Zomato,889,debit,UPI
2025-06-23,Zomato,5057,debit,UPI
2025-01-21,House Rent,5551,debit,UPI
2025-06-13,Electricity,9682,debit,UPI
2025-02-22,Electricity,18096,debit,UPI
2025-07-14,Game,16506,debit,UPI
2025-05-18,Flipkart,19615,debit,UPI
2025-03-01,Zomato,17994,debit,UPI
2025-05-18,Electricity,16455,debit,UPI
2025-01-29,Flipkart,19310,debit,UPI
2025-07-25,Swiggy,14690,debit,UPI
2025-01-26,Electricity,6872,debit,UPI
2025-08-30,Spotify,4347,debit,UPI
2025-03-22,Netflix,17194,debit,UPI
2025-08-25,Amazon,7090,debit,UPI
2025-03-17,Flipkart,16062,debit,UPI
2025-09-07,Uber,5684,debit,UPI
2025-01-28,Stock,14883,debit,UPI
2025-08-15,Flipkart,19349,debit,UPI
2025-05-16,Swiggy,13300,debit,UPI
2025-01-20,House Rent,5136,debit,UPI
2025-07-01,House Rent,12904,debit,UPI
2025-07-31,Swiggy,8618,debit,UPI
2025-02-27,House Rent,14055,debit,UPI
2025-08-04,Game,11190,debit,UPI
2025-05-20,Flipkart,9612,debit,UPI
2025-03-08,Movie,1296,debit,UPI
2025-01-29,Spotify,13301,debit,UPI
2025-06-10,Prime,4180,debit,UPI
2025-02-13,Movie,1742,debit,UPI
2025-04-10,Electricity,1982,debit,UPI
2025-06-09,House Rent,8091,debit,UPI
2025-07-29,Swiggy,16393,debit,UPI
2025-09-07,Ola,12652,debit,UPI
2025-04-07,House Rent,3714,debit,UPI
2025-08-16,Netflix,6343,debit,UPI
2025-09-05,Water,11212,debit,UPI
2025-05-10,House Rent,5551,debit,UPI
2025-01-18,House Rent,13463,debit,UPI
2025-04-11,Netflix,10572,debit,UPI
2025-05-16,Prime,6649,debit,UPI
2025-08-17,Netflix,13049,debit,UPI
2025-08-22,Spotify,18399,debit,UPI
2025-08-04,Stock,11271,debit,UPI
2025-04-05,Netflix,9008,debit,UPI
2025-09-05,Swiggy,5472,debit,UPI
2025-07-27,Swiggy,17337,debit,UPI
2025-04-27,Ola,11656,debit,UPI
2025-06-11,Game,10741,debit,UPI
2025-04-09,Electricity,14421,debit,UPI
2025-08-28,House Rent,17515,debit,UPI
2025-06-20,Water,1375,debit,UPI
2025-06-17,Prime,15580,debit,UPI
2025-02-05,Ola,5860,debit,UPI
2025-04-20,Amazon,15184,debit,UPI
2025-08-09,Mutual Fund,11578,debit,UPI
2025-07-31,Stock,2987,debit,UPI
2025-05-24,House Rent,2711,debit,UPI
2025-07-21,Movie,4552,debit,UPI
2025-04-01,House Rent,10777,debit,UPI
2025-02-22,Stock,11500,debit,UPI
2025-06-15,Netflix,2120,debit,UPI
2025-07-07,Stock,7492,debit,UPI
2025-02-04,Movie,12554,debit,UPI
2025-08-29,Movie,10186,debit,UPI
2025-01-16,House Rent,15786,debit,UPI
2025-06-06,Flipkart,7381,debit,UPI
2025-05-30,Zomato,13366,debit,UPI
2025-04-30,House Rent,2989,debit,UPI
2025-01-20,House Rent,16989,debit,UPI
2025-07-15,Uber,441,debit,UPI
2025-06-17,Game,9363,debit,UPI
2025-01-15,Swiggy,5977,debit,UPI
2025-02-08,House Rent,10509,debit,UPI
2025-05-20,Zomato,7065,debit,UPI
2025-04-24,Stock,2250,debit,UPI
2025-02-12,Mutual Fund,17292,debit,UPI
2025-04-20,Flipkart,17668,debit,UPI
2025-04-15,Stock,15070,debit,UPI
2025-01-12,Electricity,13764,debit,UPI
2025-04-16,Electricity,14187,debit,UPI
2025-06-27,Mutual Fund,17158,credit,UPI
2025-03-13,Ola,717,debit,UPI
2025-06-11,Electricity,16833,debit,UPI
2025-03-27,Flipkart,10844,debit,UPI
2025-04-26,Netflix,318,debit,UPI
2025-02-05,Uber,18568,debit,UPI
2025-08-31,Game,4079,debit,UPI
2025-09-08,Ola,12632,debit,UPI
2025-07-03,Movie,10023,debit,UPI
2025-01-24,Flipkart,5654,debit,UPI
2025-03-05,Electricity,14603,debit,UPI
2025-01-23,Prime,17088,debit,UPI
2025-08-26,House Rent,5768,debit,UPI
2025-01-04,Mutual Fund,2452,credit,UPI
2025-05-20,Movie,4607,debit,UPI
2025-02-26,Uber,19453,debit,UPI
2025-05-22,Water,14450,debit,UPI
2025-05-31,Ola,6090,debit,UPI
2025-06-10,Electricity,858,debit,UPI
2025-02-19,Ola,3738,debit,UPI
2025-02-03,Uber,3577,debit,UPI
2025-06-04,Zomato,18940,debit,UPI
2025-07-12,House Rent,10634,debit,UPI
2025-07-26,Uber,16037,debit,UPI
2025-04-07,Spotify,5140,debit,UPI
2025-06-24,Swiggy,1431,debit,UPI
2025-09-07,Flipkart,8481,debit,UPI
2025-03-28,Game,19756,debit,UPI
2025-06-13,Movie,13104,debit,UPI
2025-03-07,Amazon,4517,debit,UPI
2025-08-03,Water,19875,debit,UPI
2025-09-03,Water,878,debit,UPI
2025-03-04,Zomato,6381,debit,UPI
2025-02-22,Game,18652,debit,UPI
2025-06-20,Water,6881,debit,UPI
